INFO:root:0,0,0,0,1703227277.1760483
INFO:root:9,0.0,0.0,0.0,1703227277.2015486
INFO:root:9,0.0,0.0,0.0,1703227277.810489
INFO:root:9,0.0,0.0,0.0,1703227278.3447866
INFO:root:9,0.0,0.0,0.0,1703227278.881046
INFO:root:9,0.0,0.0,0.0,1703227279.424555
INFO:root:9,0.0,0.0,0.0,1703227280.0217896
INFO:root:9,0.0,0.0,0.0,1703227280.551787
INFO:root:9,0.0,0.0,0.0,1703227281.0854023
INFO:root:9,0.0,0.0,0.0,1703227281.6198804
INFO:root:9,0.0,0.0,0.0,1703227282.2167091
INFO:root:9,0.0,0.0,0.0,1703227282.7476816
INFO:root:9,0.0,0.0,0.0,1703227283.324203
INFO:root:9,0.0,0.0,0.0,1703227283.919461
INFO:root:9,0.0,0.0,0.0,1703227284.4472828
INFO:root:9,0.0,0.0,0.0,1703227284.9773114
INFO:root:9,0.0,0.0,0.0,1703227285.5246625
INFO:root:9,0.0,0.0,0.0,1703227286.108395
INFO:root:9,0.0,0.0,0.0,1703227286.6407905
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227287.1713915
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227287.72462
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227288.3086276
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227288.8326952
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227289.4257877
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227290.015025
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227290.5494664
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227291.0796678
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227291.62503
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227292.2119703
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227292.746411
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227293.2769303
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227293.8192623
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227294.3486845
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227294.878519
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227295.4211009
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227296.0180914
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227296.5433865
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227297.0768075
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227297.6249719
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227298.2073026
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227298.7360215
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227299.2670562
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227299.8216863
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227300.353061
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227300.8818455
INFO:root:9,27.23558100000001,0.0008522000000000004,16.72858444444445,1703227301.4216213
